stories_id,publish_date,title,url,language,ap_syndicated,themes,media_id,media_name,media_url
"1861035849","2021-02-23 14:41:25","Rep. Deb Haaland Fends Off GOP Attacks At Contentious Confirmation Hearing","https://www.huffpost.com/entry/deb-haaland-confirmation-hearing-day-1-biden-interior_n_603542d3c5b673b19b6ba74a","en","False","","27502","HuffPost","http://www.huffingtonpost.com/#"
"1861539162","2021-02-24 04:45:49","Justin Trudeau Makes Subtle ‘Leadership’ Dig At Donald Trump During Joe Biden Call","https://www.huffpost.com/entry/justin-trudeau-donald-trump-climate-joe-biden_n_60361674c5b656e70b92b490","en","False","","27502","HuffPost","http://www.huffingtonpost.com/#"
"1862067033","2021-02-24 12:45:12","Paid Leave, Key To Fighting Pandemic, Is Absent From Latest COVID-19 Relief Bill","https://www.huffpost.com/entry/no-paid-leave-coronavirus-relief-bill_n_60367a92c5b6c0f82b49de44","en","False","","27502","HuffPost","http://www.huffingtonpost.com/#"
"1862107363","2021-02-24 13:17:24","Former Bush Strategist Responds To Ted Cruz Calling Critics ‘A**holes’: ‘Buy A Mirror’","https://www.huffpost.com/entry/matthew-dowd-ted-cruz-buy-a-mirror_n_60367995c5b62bef3679e9d8","en","False","","27502","HuffPost","http://www.huffingtonpost.com/#"
"1862334316","2021-02-24 17:33:30","GOP Science Deniers Lecture Interior Secretary Nominee Deb Haaland On Science","https://www.huffpost.com/entry/gop-senators-deb-haaland-interior-secretary-scienc_n_60359e82c5b6dfb6a7350840","en","False","","27502","HuffPost","http://www.huffingtonpost.com/#"
"1862628502","2021-02-25 00:00:06","Banks And Investors Are Still Pouring Billions Into Coal Companies","https://www.huffpost.com/entry/coal-investment-banks-investors-climate-change_n_60368dd1c5b6c68044857b26","en","False","","27502","HuffPost","http://www.huffingtonpost.com/#"
"1862821559","2021-02-25 05:45:13","Despite Its Pledges, Shell Funded Anti-Climate Lobbying Last Year","https://www.huffpost.com/entry/shell-climate-lobbying-fossil-fuels_n_602d4530c5b66dfc101baac1","en","False","","27502","HuffPost","http://www.huffingtonpost.com/#"
"1862944148","2021-02-25 07:42:43","Pulitzer Prize-Winning Poet Reveals The Trump Prank That Paul McCartney Pulled On Him","https://www.huffpost.com/entry/paul-mccartney-donald-trump-impression_n_603784b2c5b69ac3d35caab9","en","False","","27502","HuffPost","http://www.huffingtonpost.com/#"
"1863469935","2021-02-25 12:08:13","Prince Harry And Meghan Markle Support Completion Of Relief Center","https://www.huffpost.com/entry/prince-harry-meghan-markle-relief-center_n_6037d501c5b60d98bec88ef6","en","True","","27502","HuffPost","http://www.huffingtonpost.com/#"
"1863956626","2021-02-26 04:42:28","Trevor Noah Zaps America’s Stuttering Power Grid","https://www.huffpost.com/entry/trevor-noah-electric-grid-america_n_60389f94c5b60d98bec920db","en","False","","27502","HuffPost","http://www.huffingtonpost.com/#"
